id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C02658,Nom_2658,Prenom_2658,client2658email.com,1962-05-15,m,CASABLANCA,+212659493126,2023-10-23,Direct
C02659,Nom_2659,Prenom_2659,client2659@email.com,1967-05-15,m,casa,+212647924047,2024-09-05,Social
C02660,Nom_2660,Prenom_2660,client2660@email.com,1998-05-15,f,casa,+212620780398,2024-05-06,Direct
C02661,Nom_2661,Prenom_2661,client2661@email.com,1976-05-15,1,cbl,+212675225789,2024-10-14,Organic
C02662,Nom_2662,Prenom_2662,client2662@email.com,2004-05-15,1,tanger,+212636745873,2023-05-01,Organic
C02663,Nom_2663,Prenom_2663,client2663@email.com,2005-05-15,1,Agadir,+212666577235,2024-04-23,Direct
C02664,Nom_2664,Prenom_2664,client2664@email.com,1960-05-15,Femme,TNG,+212687679157,2023-11-24,Organic
C02665,Nom_2665,Prenom_2665,client2665@email.com,1968-05-15,f,TNG,+212653950031,2023-01-30,Paid
C02666,Nom_2666,Prenom_2666,client2666@email.com,1968-05-15,Homme,CASABLANCA,+212639896845,2024-07-17,Social
C02667,Nom_2667,Prenom_2667,client2667@email,1951-05-15,m,CASABLANCA,+212698506302,2024-07-21,Paid
C02668,Nom_2668,Prenom_2668,client2668@email.com,1961-05-15,Homme,cbl,+212651661897,2023-05-23,Direct
C02669,Nom_2669,Prenom_2669,client2669email.com,1975-05-15,0,cbl,+212627264125,2023-11-13,Paid
C02670,Nom_2670,Prenom_2670,client2670@email.com,1968-05-15,Femme,tanger,+212665379670,2023-01-16,Direct
C02671,Nom_2671,Prenom_2671,client2671@email.com,1963-05-15,0,cbl,+212624818270,2024-01-03,Paid
C02672,Nom_2672,Prenom_2672,client2672@email.com,1956-05-15,Homme,casa,+212664507261,2024-05-28,Direct
C02673,Nom_2673,Prenom_2673,client2673@email.com,2005-05-15,m,CASABLANCA,+212644566376,2023-06-24,Direct
C02674,Nom_2674,Prenom_2674,client2674@email.com,1962-05-15,m,TNG,+212611763413,2023-08-09,Organic
C02675,Nom_2675,Prenom_2675,client2675@email.com,1966-05-15,0,tanger,+212668502985,2024-09-17,Direct
C02676,Nom_2676,Prenom_2676,client2676@email.com,1966-05-15,1,CASABLANCA,+212666178397,2023-08-07,Social
C02677,Nom_2677,Prenom_2677,client2677@email.com,1993-05-15,f,Agadir,+212679620798,2023-11-05,Direct
C02678,Nom_2678,Prenom_2678,client2678@email.com,1994-05-15,Femme,CASABLANCA,+212618704562,2023-03-11,Social
C02679,Nom_2679,Prenom_2679,client2679@email.com,1971-05-15,Femme,Tnja,+212615454117,2023-06-24,Paid
C02680,Nom_2680,Prenom_2680,client2680@email.com,1994-05-15,Femme,Tnja,+212620894078,2024-05-05,Organic
C02681,Nom_2681,Prenom_2681,client2681@email.com,1954-05-15,Homme,CASABLANCA,+212636116030,2023-01-07,Direct
C02682,Nom_2682,Prenom_2682,client2682@email.com,1955-05-15,1,Tnja,+212655005541,2023-11-06,Social
C02683,Nom_2683,Prenom_2683,client2683@email.com,1980-05-15,0,Agadir,+212641762878,2023-12-27,Organic
C02684,Nom_2684,Prenom_2684,client2684@email.com,1987-05-15,m,Agadir,+212686911207,2023-08-27,Organic
C02685,Nom_2685,Prenom_2685,client2685@email.com,1953-05-15,0,Tnja,+212629721960,2024-09-22,Paid
C02686,Nom_2686,Prenom_2686,client2686@email.com,1954-05-15,f,RABAT,+212648409436,2023-09-20,Paid
C02687,Nom_2687,Prenom_2687,client2687@email.com,1960-05-15,1,rbat,+212649470097,2023-05-26,Paid
C02688,Nom_2688,Prenom_2688,client2688@email.com,1977-05-15,1,TNG,+212664392721,2024-01-13,Paid
C02689,Nom_2689,Prenom_2689,client2689@email.com,1959-05-15,Femme,TANGER,+212637899494,2023-11-06,Social
C02690,Nom_2690,Prenom_2690,client2690@email.com,1995-05-15,Homme,Agadir,+212648915286,2024-09-19,Social
C02691,Nom_2691,Prenom_2691,client2691@email.com,2005-05-15,Femme,CASABLANCA,+212686885212,2024-01-23,Direct
C02692,Nom_2692,Prenom_2692,client2692@email.com,1951-05-15,1,Agadir,+212640947422,2023-05-29,Social
C02693,Nom_2693,Prenom_2693,client2693@email.com,1992-05-15,m,cbl,+212611543515,2023-12-01,Direct
C02694,Nom_2694,Prenom_2694,client2694@email.com,1976-05-15,Femme,Tnja,+212671230521,2023-11-23,Paid
C02695,Nom_2695,Prenom_2695,client2695@email.com,1953-05-15,f,Agadir,+212619508521,2023-07-26,Social
C02696,Nom_2696,Prenom_2696,client2696@email.com,1967-05-15,1,casa,+212649478960,2023-05-01,Direct
C02697,Nom_2697,Prenom_2697,client2697@email.com,1955-05-15,f,CASABLANCA,+212668191491,2024-07-01,Paid
C02698,Nom_2698,Prenom_2698,client2698email.com,1986-05-15,m,TNG,+212663351054,2024-06-10,Direct
C02699,Nom_2699,Prenom_2699,client2699@email.com,1988-05-15,f,Tnja,+212619655354,2024-05-03,Social
C02700,Nom_2700,Prenom_2700,client2700@email.com,1955-05-15,m,cbl,+212640881029,2024-10-06,Paid
C02701,Nom_2701,Prenom_2701,client2701@email.com,1954-05-15,Homme,TNG,+212648468969,2023-10-10,Organic
C02702,Nom_2702,Prenom_2702,client2702@email.com,1987-05-15,Femme,Agadir,+212675795602,2023-08-16,Organic
C02703,Nom_2703,Prenom_2703,client2703@email.com,1973-05-15,1,TNG,+212631481343,2024-05-17,Social
C02704,Nom_2704,Prenom_2704,client2704@email.com,1963-05-15,Homme,tanger,+212614115482,2023-06-12,Direct
C02705,Nom_2705,Prenom_2705,client2705@email.com,1951-05-15,0,TNG,+212670196141,2024-06-17,Direct
C02706,Nom_2706,Prenom_2706,client2706@email.com,1978-05-15,f,tanger,+212621955302,2024-09-09,Paid
C02707,Nom_2707,Prenom_2707,client2707@email.com,1990-05-15,m,RABAT,+212613411013,2023-07-05,Direct
C02708,Nom_2708,Prenom_2708,client2708@email.com,1951-05-15,0,RABAT,+212684129180,2024-05-29,Organic
C02709,Nom_2709,Prenom_2709,client2709@email.com,1955-05-15,Homme,Tnja,+212693823412,2024-03-10,Organic
C02710,Nom_2710,Prenom_2710,client2710@email.com,1968-05-15,Femme,CASABLANCA,+212695248758,2023-08-11,Social
C02711,Nom_2711,Prenom_2711,client2711@email,2002-05-15,1,CASABLANCA,+212657413066,2023-12-05,Organic
C02712,Nom_2712,Prenom_2712,client2712@email.com,1973-05-15,m,Agadir,+212643502972,2023-08-29,Direct
C02713,Nom_2713,Prenom_2713,client2713@email.com,1965-05-15,Homme,RABAT,+212617559246,2024-04-24,Paid
C02714,Nom_2714,Prenom_2714,client2714@email.com,1961-05-15,1,Tnja,+212665794660,2024-02-26,Direct
C02715,Nom_2715,Prenom_2715,client2715@email.com,1990-05-15,m,rbat,+212628325480,2023-02-04,Social
C02716,Nom_2716,Prenom_2716,client2716@email.com,1994-05-15,m,tanger,+212697678359,2024-04-08,Social
C02717,Nom_2717,Prenom_2717,client2717@email.com,1984-05-15,Femme,Tnja,+212671827486,2024-01-02,Organic
C02718,Nom_2718,Prenom_2718,client2718@email.com,1975-05-15,1,TANGER,+212652227942,2023-11-30,Social
C02719,Nom_2719,Prenom_2719,client2719@email.com,1969-05-15,Homme,cbl,+212695383911,2024-09-02,Paid
C02720,Nom_2720,Prenom_2720,client2720@email.com,1954-05-15,Homme,Agadir,+212633939650,2024-08-07,Social
C02721,Nom_2721,Prenom_2721,client2721@email.com,1988-05-15,0,TNG,+212673102329,2024-08-01,Direct
C02722,Nom_2722,Prenom_2722,client2722@email.com,1980-05-15,Femme,TANGER,+212665965943,2023-02-08,Social
C02723,Nom_2723,Prenom_2723,client2723@email.com,1997-05-15,f,RABAT,+212646065492,2023-05-05,Organic
C02724,Nom_2724,Prenom_2724,client2724@email.com,1999-05-15,f,TNG,+212672952149,2024-10-09,Organic
C02725,Nom_2725,Prenom_2725,client2725@email.com,1994-05-15,Femme,TANGER,+212675894643,2023-08-17,Direct
C02726,Nom_2726,Prenom_2726,client2726email.com,1967-05-15,Homme,TANGER,+212669767998,2024-06-02,Social
C02727,Nom_2727,Prenom_2727,client2727@email.com,1991-05-15,Femme,rbat,+212650572702,2024-06-10,Social
C02728,Nom_2728,Prenom_2728,client2728email.com,1973-05-15,1,Agadir,+212651575299,2024-08-29,Organic
C02729,Nom_2729,Prenom_2729,client2729@email.com,1988-05-15,Homme,RABAT,+212611877387,2024-08-22,Organic
C02730,Nom_2730,Prenom_2730,client2730@email.com,1962-05-15,Homme,TANGER,+212670905824,2024-09-10,Organic
C02731,Nom_2731,Prenom_2731,client2731@email.com,1992-05-15,1,rbat,+212652745545,2023-09-07,Organic
C02732,Nom_2732,Prenom_2732,client2732@email.com,1968-05-15,f,TANGER,+212656376269,2023-05-05,Social
C02733,Nom_2733,Prenom_2733,client2733@email.com,1967-05-15,0,cbl,+212687988648,2023-03-25,Social
C02734,Nom_2734,Prenom_2734,client2734@email.com,1990-05-15,0,cbl,+212644819871,2023-04-13,Social
C02735,Nom_2735,Prenom_2735,client2735@email,1985-05-15,0,cbl,+212691662972,2023-03-27,Social
C02736,Nom_2736,Prenom_2736,client2736@email.com,1954-05-15,Homme,RABAT,+212690340573,2023-03-05,Paid
C02737,Nom_2737,Prenom_2737,client2737@email.com,1973-05-15,Homme,CASABLANCA,+212695926721,2023-09-08,Organic
C02738,Nom_2738,Prenom_2738,client2738@email.com,2030-05-15,Femme,Tnja,+212649859728,2023-03-21,Direct
C02739,Nom_2739,Prenom_2739,client2739@email.com,2000-05-15,Homme,rbat,+212697044827,2023-11-01,Organic
C02740,Nom_2740,Prenom_2740,client2740@email.com,1988-05-15,Femme,casa,+212691466507,2023-05-05,Direct
C02741,Nom_2741,Prenom_2741,client2741@email.com,1957-05-15,f,casa,+212640942938,2023-03-06,Direct
C02742,Nom_2742,Prenom_2742,client2742@email.com,2004-05-15,Homme,tanger,+212653478026,2024-09-24,Direct
C02743,Nom_2743,Prenom_2743,client2743@email.com,1955-05-15,f,cbl,+212628229301,2023-02-14,Social
C02744,Nom_2744,Prenom_2744,client2744@email,2000-05-15,Homme,cbl,+212614961442,2024-03-11,Organic
C02745,Nom_2745,Prenom_2745,client2745@email.com,1959-05-15,1,Agadir,+212623250260,2023-10-10,Organic
C02746,Nom_2746,Prenom_2746,client2746@email.com,1959-05-15,Homme,RABAT,+212682426565,2024-07-15,Organic
C02747,Nom_2747,Prenom_2747,client2747@email.com,1950-05-15,Homme,CASABLANCA,+212671619127,2024-04-25,Social
C02748,Nom_2748,Prenom_2748,client2748@email.com,1966-05-15,f,RABAT,+212624310276,2023-08-29,Direct
C02749,Nom_2749,Prenom_2749,client2749@email.com,1975-05-15,f,rbat,+212677903316,2023-07-05,Organic
C02750,Nom_2750,Prenom_2750,client2750@email.com,1950-05-15,m,TNG,+212623943363,2023-08-30,Organic
C02751,Nom_2751,Prenom_2751,client2751@email.com,1953-05-15,Femme,tanger,+212687521856,2024-01-03,Direct
C02752,Nom_2752,Prenom_2752,client2752@email.com,1982-05-15,Femme,CASABLANCA,+212686676466,2023-02-28,Social
C02753,Nom_2753,Prenom_2753,client2753@email.com,1969-05-15,0,cbl,+212623428161,2024-09-16,Paid
C02754,Nom_2754,Prenom_2754,client2754@email.com,1972-05-15,f,RABAT,+212654828748,2023-12-20,Social
C02755,Nom_2755,Prenom_2755,client2755@email.com,1981-05-15,1,TNG,+212668609611,2024-07-24,Paid
C02756,Nom_2756,Prenom_2756,client2756@email.com,1965-05-15,m,rbat,+212684780350,2024-07-19,Paid
C02757,Nom_2757,Prenom_2757,client2757@email.com,1980-05-15,1,Agadir,+212685613822,2023-02-12,Direct
C02758,Nom_2758,Prenom_2758,client2758@email.com,1984-05-15,Homme,Agadir,+212618818271,2023-10-01,Social
C02759,Nom_2759,Prenom_2759,client2759@email.com,2001-05-15,f,TNG,+212645609225,2023-05-29,Social
C02760,Nom_2760,Prenom_2760,client2760@email.com,1957-05-15,m,tanger,+212644978320,2024-06-07,Social
C02761,Nom_2761,Prenom_2761,client2761@email.com,1959-05-15,m,Agadir,+212690512944,2023-07-15,Organic
C02762,Nom_2762,Prenom_2762,client2762@email.com,1972-05-15,Femme,casa,+212612408613,2023-11-29,Direct
C02763,Nom_2763,Prenom_2763,client2763@email.com,1965-05-15,0,TNG,+212679913871,2024-02-22,Social
C02764,Nom_2764,Prenom_2764,client2764@email.com,2001-05-15,f,rbat,+212624768609,2023-03-28,Paid
C02765,Nom_2765,Prenom_2765,client2765@email.com,1960-05-15,m,Agadir,+212611690250,2023-05-01,Social
C02766,Nom_2766,Prenom_2766,client2766@email.com,2000-05-15,Femme,cbl,+212615761167,2023-12-11,Organic
C02767,Nom_2767,Prenom_2767,client2767@email.com,1974-05-15,1,casa,+212686145935,2023-03-06,Organic
C02768,Nom_2768,Prenom_2768,client2768@email.com,2004-05-15,1,RABAT,+212667727460,2024-05-19,Paid
C02769,Nom_2769,Prenom_2769,client2769@email.com,1951-05-15,m,CASABLANCA,+212688935246,2024-10-05,Social
C02770,Nom_2770,Prenom_2770,client2770@email.com,1958-05-15,f,tanger,+212668662609,2023-01-16,Direct
C02771,Nom_2771,Prenom_2771,client2771@email.com,1956-05-15,Femme,rbat,+212676597867,2023-09-15,Direct
C02772,Nom_2772,Prenom_2772,client2772@email.com,1998-05-15,f,CASABLANCA,+212698174413,2024-01-08,Paid
C02773,Nom_2773,Prenom_2773,client2773@email.com,1991-05-15,m,casa,+212614852798,2023-11-18,Organic
C02774,Nom_2774,Prenom_2774,client2774@email.com,1982-05-15,Homme,tanger,+212665240258,2023-04-01,Organic
C02775,Nom_2775,Prenom_2775,client2775@email.com,1968-05-15,Femme,CASABLANCA,+212642145585,2023-10-24,Paid
C02776,Nom_2776,Prenom_2776,client2776@email.com,1966-05-15,0,CASABLANCA,+212642968741,2023-11-30,Organic
C02777,Nom_2777,Prenom_2777,client2777@email.com,2002-05-15,0,casa,+212669505696,2023-12-18,Social
C02778,Nom_2778,Prenom_2778,client2778@email.com,1967-05-15,0,rbat,+212630598910,2023-10-29,Direct
C02779,Nom_2779,Prenom_2779,client2779@email.com,1954-05-15,Femme,TANGER,+212652730291,2024-02-27,Organic
C02780,Nom_2780,Prenom_2780,client2780@email.com,1961-05-15,f,TANGER,+212610864550,2023-06-13,Direct
C02781,Nom_2781,Prenom_2781,client2781@email.com,1981-05-15,f,RABAT,+212629993783,2024-01-14,Direct
C02782,Nom_2782,Prenom_2782,client2782@email.com,1970-05-15,Homme,TNG,+212645912529,2023-12-08,Paid
C02783,Nom_2783,Prenom_2783,client2783@email.com,1974-05-15,f,CASABLANCA,+212613364192,2023-01-19,Paid
C02784,Nom_2784,Prenom_2784,client2784@email.com,1963-05-15,1,rbat,+212623597669,2023-04-30,Organic
C02785,Nom_2785,Prenom_2785,client2785@,1999-05-15,1,Agadir,+212654008145,2024-08-01,Paid
C02786,Nom_2786,Prenom_2786,client2786@email.com,1980-05-15,m,Agadir,+212611509149,2023-04-07,Paid
C02787,Nom_2787,Prenom_2787,client2787@email.com,1979-05-15,0,Agadir,+212680247938,2024-11-08,Paid
C02788,Nom_2788,Prenom_2788,client2788@email.com,1965-05-15,m,CASABLANCA,+212679054311,2024-01-22,Social
C02789,Nom_2789,Prenom_2789,client2789@email.com,2005-05-15,Femme,Tnja,+212674888986,2024-01-10,Direct
C02790,Nom_2790,Prenom_2790,client2790@email.com,1971-05-15,0,casa,+212687219097,2023-12-07,Organic
C02791,Nom_2791,Prenom_2791,client2791@,1984-05-15,Femme,Tnja,+212633679037,2023-05-27,Social
C02792,Nom_2792,Prenom_2792,client2792@email.com,1995-05-15,m,rbat,+212666574271,2023-07-04,Organic
C02793,Nom_2793,Prenom_2793,client2793@email.com,1968-05-15,0,casa,+212621695417,2023-06-30,Organic
C02794,Nom_2794,Prenom_2794,client2794@email.com,1991-05-15,0,TANGER,+212665867466,2023-12-23,Direct
C02795,Nom_2795,Prenom_2795,client2795@email.com,1968-05-15,1,Tnja,+212634107375,2024-06-14,Direct
C02796,Nom_2796,Prenom_2796,client2796@email.com,1992-05-15,m,CASABLANCA,+212681130378,2023-03-11,Organic
C02797,Nom_2797,Prenom_2797,client2797@email.com,1995-05-15,f,Agadir,+212677914247,2023-10-14,Paid
C02798,Nom_2798,Prenom_2798,client2798@email.com,1974-05-15,m,TANGER,+212649979311,2024-08-28,Social
C02799,Nom_2799,Prenom_2799,client2799@email.com,1989-05-15,Femme,rbat,+212640842396,2023-07-02,Direct
C02800,Nom_2800,Prenom_2800,client2800@email.com,1973-05-15,0,RABAT,+212696499247,2023-10-12,Direct
C02801,Nom_2801,Prenom_2801,client2801@,1993-05-15,1,Agadir,+212664640153,2023-10-15,Organic
C02802,Nom_2802,Prenom_2802,client2802@email.com,1968-05-15,1,rbat,+212648701136,2024-10-28,Social
C02803,Nom_2803,Prenom_2803,client2803@email.com,1981-05-15,1,Tnja,+212689549384,2023-04-10,Organic
C02804,Nom_2804,Prenom_2804,client2804@email.com,1996-05-15,m,tanger,+212657728021,2023-07-11,Paid
C02805,Nom_2805,Prenom_2805,client2805@email.com,1966-05-15,Homme,CASABLANCA,+212695155699,2024-04-02,Organic
C02806,Nom_2806,Prenom_2806,client2806@email.com,1960-05-15,f,cbl,+212697007687,2023-07-12,Direct
C02807,Nom_2807,Prenom_2807,client2807@email.com,1953-05-15,f,casa,+212613140524,2023-03-21,Paid
C02808,Nom_2808,Prenom_2808,client2808@email.com,1965-05-15,f,casa,+212612148447,2024-05-01,Paid
C02809,Nom_2809,Prenom_2809,client2809@email.com,1994-05-15,Homme,casa,+212624498950,2024-08-20,Direct
C02810,Nom_2810,Prenom_2810,client2810@email.com,1961-05-15,0,RABAT,+212654106436,2023-01-28,Paid
C02811,Nom_2811,Prenom_2811,client2811@email.com,1995-05-15,Homme,Agadir,+212625824336,2023-03-26,Paid
C02812,Nom_2812,Prenom_2812,client2812@email.com,2005-05-15,m,rbat,+212646762953,2023-06-19,Social
C02813,Nom_2813,Prenom_2813,client2813@email.com,2001-05-15,1,rbat,+212693508642,2023-10-15,Organic
C02814,Nom_2814,Prenom_2814,client2814@email.com,1992-05-15,0,tanger,+212645730392,2023-06-17,Direct
C02815,Nom_2815,Prenom_2815,client2815@email.com,1979-05-15,Femme,TNG,+212680374773,2024-01-27,Organic
C02816,Nom_2816,Prenom_2816,client2816email.com,1980-05-15,Homme,TNG,+212695794086,2024-06-16,Direct
C02817,Nom_2817,Prenom_2817,client2817@email.com,1979-05-15,Femme,CASABLANCA,+212645683544,2023-07-22,Paid
C02818,Nom_2818,Prenom_2818,client2818@email.com,1981-05-15,m,rbat,+212641085304,2024-05-31,Direct
C02819,Nom_2819,Prenom_2819,client2819@email.com,1975-05-15,1,tanger,+212646619211,2023-04-30,Organic
C02820,Nom_2820,Prenom_2820,client2820@email.com,1958-05-15,f,Agadir,+212643078929,2024-05-08,Paid
C02821,Nom_2821,Prenom_2821,client2821@email.com,1959-05-15,Homme,Agadir,+212668635574,2023-01-06,Social
C02822,Nom_2822,Prenom_2822,client2822@email.com,1996-05-15,0,CASABLANCA,+212631013899,2023-10-04,Paid
C02823,Nom_2823,Prenom_2823,client2823@email,1991-05-15,1,Agadir,+212633271767,2023-04-16,Organic
C02824,Nom_2824,Prenom_2824,client2824@email.com,1999-05-15,Homme,TANGER,+212681337254,2023-07-03,Social
C02825,Nom_2825,Prenom_2825,client2825@email,1988-05-15,f,CASABLANCA,+212693305339,2023-09-29,Direct
C02826,Nom_2826,Prenom_2826,client2826@email.com,2000-05-15,0,TNG,+212660483690,2024-10-13,Organic
C02827,Nom_2827,Prenom_2827,client2827@email.com,1962-05-15,Homme,Tnja,+212678380951,2024-01-01,Paid
C02828,Nom_2828,Prenom_2828,client2828@email.com,1965-05-15,Femme,RABAT,+212658722208,2024-01-04,Social
C02829,Nom_2829,Prenom_2829,client2829@email.com,1994-05-15,1,TANGER,+212625061023,2024-09-16,Organic
C02830,Nom_2830,Prenom_2830,client2830@email.com,1992-05-15,1,tanger,+212672640592,2023-07-04,Paid
C02831,Nom_2831,Prenom_2831,client2831@email.com,2004-05-15,1,RABAT,+212672887302,2023-12-14,Direct
C02832,Nom_2832,Prenom_2832,client2832@email.com,1955-05-15,Femme,casa,+212682962170,2023-11-17,Social
C02833,Nom_2833,Prenom_2833,client2833@email.com,1972-05-15,f,Agadir,+212681660314,2023-04-14,Direct
C02834,Nom_2834,Prenom_2834,client2834@email.com,2005-05-15,Homme,RABAT,+212633158190,2023-09-06,Organic
C02835,Nom_2835,Prenom_2835,client2835@email.com,1957-05-15,1,cbl,+212621023250,2024-10-15,Organic
C02836,Nom_2836,Prenom_2836,client2836@email.com,1985-05-15,Femme,casa,+212678442657,2024-06-23,Paid
C02837,Nom_2837,Prenom_2837,client2837@email.com,1956-05-15,m,rbat,+212675974533,2023-08-11,Social
C02838,Nom_2838,Prenom_2838,client2838@email.com,1971-05-15,1,tanger,+212662811250,2024-06-07,Direct
C02839,Nom_2839,Prenom_2839,client2839@email.com,1990-05-15,0,cbl,+212665088678,2023-03-23,Direct
C02840,Nom_2840,Prenom_2840,client2840@email.com,1951-05-15,m,cbl,+212632817539,2023-07-18,Paid
C02841,Nom_2841,Prenom_2841,client2841@email.com,1966-05-15,f,rbat,+212640206539,2023-09-23,Direct
C02842,Nom_2842,Prenom_2842,client2842@email.com,1990-05-15,f,rbat,+212688298690,2024-06-17,Social
C02843,Nom_2843,Prenom_2843,client2843@email.com,1958-05-15,f,RABAT,+212680113392,2024-09-15,Organic
C02844,Nom_2844,Prenom_2844,client2844@email.com,1952-05-15,f,Tnja,+212655141358,2024-04-12,Paid
C02845,Nom_2845,Prenom_2845,client2845email.com,1974-05-15,0,casa,+212683856671,2024-06-02,Paid
C02846,Nom_2846,Prenom_2846,client2846@email.com,2004-05-15,Femme,tanger,+212679848316,2024-07-16,Direct
C02847,Nom_2847,Prenom_2847,client2847email.com,1988-05-15,1,tanger,+212637660537,2024-07-25,Direct
C02848,Nom_2848,Prenom_2848,client2848@email.com,1994-05-15,Femme,TNG,+212661391068,2024-08-10,Organic
C02849,Nom_2849,Prenom_2849,client2849@email.com,1970-05-15,1,cbl,+212659222319,2024-08-31,Social
C02850,Nom_2850,Prenom_2850,client2850@email.com,1951-05-15,1,Tnja,+212676025404,2024-10-29,Paid
C02851,Nom_2851,Prenom_2851,client2851@email.com,1981-05-15,f,casa,+212694558941,2023-10-24,Paid
C02852,Nom_2852,Prenom_2852,client2852@email.com,1964-05-15,Homme,RABAT,+212645929927,2023-04-18,Paid
C02853,Nom_2853,Prenom_2853,client2853@email.com,1958-05-15,Homme,Agadir,+212644640261,2023-05-03,Organic
C02854,Nom_2854,Prenom_2854,client2854@email.com,1957-05-15,f,rbat,+212642665756,2024-10-04,Direct
C02855,Nom_2855,Prenom_2855,client2855@email.com,1989-05-15,Homme,rbat,+212672433063,2023-07-04,Organic
C02856,Nom_2856,Prenom_2856,client2856@,1983-05-15,1,CASABLANCA,+212684995178,2023-11-25,Direct
C02857,Nom_2857,Prenom_2857,client2857@email.com,1993-05-15,m,cbl,+212666339736,2023-12-22,Direct
C02858,Nom_2858,Prenom_2858,client2858@email.com,1979-05-15,Femme,RABAT,+212638991165,2023-03-09,Direct
C02859,Nom_2859,Prenom_2859,client2859@email.com,1973-05-15,m,TNG,+212617833267,2024-08-05,Direct
C02860,Nom_2860,Prenom_2860,client2860@email.com,1966-05-15,1,Agadir,+212672364468,2023-01-22,Paid
C02861,Nom_2861,Prenom_2861,client2861@email.com,1955-05-15,f,casa,+212687226902,2023-06-13,Organic
C02862,Nom_2862,Prenom_2862,client2862@email.com,2030-05-15,Homme,rbat,+212694149027,2024-05-21,Paid
C02863,Nom_2863,Prenom_2863,client2863@email.com,1970-05-15,0,TNG,+212657490630,2024-10-15,Social
